customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureYears,IsNewCustomer,PaperlessFlag,AutoPayFlag,HasFiber,HasStreaming,ServicesCount,ContractMonths,AvgMonthlyChargeSoFar,ChargeGrowthProxy,MonthlyToTotalRatio,SeniorDependent,TenureBucketNum,TotalChargesPerContractMonth,SeniorAlone
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,4.333333333333333,0,0,1,0,0,1,24,21.292307692307695,-0.2923076923076948,0.018966763005780346,0,4,46.13333333333333,0
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,1,2.0833333333333335,0,1,0,1,1,1,1,100.58,-2.0799999999999983,0.03917279777291708,0,3,2514.5,0
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,0.08333333333333333,1,0,0,0,0,1,1,20.2,0.0,1.0,0,0,20.2,0
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,0.08333333333333333,1,0,0,0,0,1,1,19.45,0.0,1.0,0,0,19.45,0
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,3.1666666666666665,0,0,1,1,1,1,12,94.88421052631578,0.11578947368421666,0.02634790326159308,0,3,300.46666666666664,0
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,5.5,0,0,1,0,1,0,12,45.86742424242424,-0.31742424242424505,0.015046659509455777,0,4,252.27083333333334,0
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,5.666666666666667,0,1,1,1,1,1,24,111.93897058823529,-1.9389705882352928,0.014451151822487305,0,4,317.16041666666666,0
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,0.4166666666666667,1,0,0,0,0,0,1,20.04,4.260000000000002,0.24251497005988024,0,0,100.2,0
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,6.0,0,1,0,1,1,1,12,101.43125,2.71875,0.014261164855779435,0,4,608.5875,0
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,2.6666666666666665,0,0,0,0,0,0,12,28.9890625,1.1609374999999993,0.03250148224006899,0,3,77.30416666666666,0
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,3.5833333333333335,0,0,0,1,1,1,12,91.19302325581396,3.1569767441860392,0.024060898171524746,0,3,326.77500000000003,0
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,6.0,0,0,1,0,0,1,24,18.93402777777778,0.46597222222222,0.014230698697964422,0,4,56.802083333333336,0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,4.583333333333333,0,1,0,1,1,1,1,95.25272727272727,1.4972727272727298,0.018467617247895553,0,4,5238.9,0
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,4.333333333333333,0,0,1,0,0,1,12,58.50480769230769,-0.5548076923076906,0.019048401676390832,0,4,253.52083333333334,0
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,3.5833333333333335,0,1,0,1,1,1,1,91.95581395348837,-0.30581395348836793,0.023178472977415848,0,3,3954.1,0
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,3.0833333333333335,0,1,0,1,0,1,1,77.51756756756757,-1.0175675675675677,0.026672245175461535,0,3,2868.15,0
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,5.333333333333333,0,1,0,0,1,0,24,53.4921875,1.1078125000000014,0.015948590623630788,0,4,142.64583333333334,0
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,0.25,1,0,0,1,1,1,1,82.8,7.049999999999997,0.3617149758454106,0,0,248.4,0
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,3.0,0,0,1,0,0,0,24,31.287499999999998,-0.23749999999999716,0.027566919696364364,0,3,46.93125,0
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,0.8333333333333334,0,1,0,1,1,1,1,106.465,-6.215000000000003,0.09416240078899168,0,1,1064.65,0
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,3.4166666666666665,0,0,0,0,0,1,24,20.36951219512195,0.2804878048780495,0.024726097108303896,0,3,34.797916666666666,0
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,2.25,0,1,1,1,0,1,1,79.68888888888888,5.51111111111112,0.03959843837144451,0,3,2151.6,0
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,4.666666666666667,0,1,1,1,1,1,12,98.49017857142857,1.309821428571425,0.018094625098586697,0,4,459.62083333333334,0
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,0.5,0,0,0,0,0,1,1,18.791666666666668,1.9083333333333314,0.1835920177383592,0,1,112.75,0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,0.25,1,1,0,1,0,1,1,76.51666666666667,-2.11666666666666,0.3241123938139839,0,0,229.55,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,0.5833333333333334,0,0,0,0,0,1,1,50.050000000000004,0.6499999999999986,0.14471243042671614,0,1,350.35,0
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,0.3333333333333333,1,0,0,0,0,1,1,15.725,5.125000000000002,0.33147853736089034,0,0,62.9,0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,2.75,0,1,0,1,1,1,24,91.7469696969697,-2.796969696969697,0.02937922150843063,0,3,126.15208333333334,0
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,2.25,0,1,0,1,0,1,1,79.0925925925926,-1.042592592592598,0.03654881760711777,0,3,2135.5,1
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,6.0,0,1,1,0,0,1,24,23.94375,-0.3937500000000007,0.01366048899330027,0,4,71.83125,0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,0.08333333333333333,1,0,0,0,0,1,1,19.75,0.0,1.0,0,0,19.75,0
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,5.916666666666667,0,1,0,0,1,0,12,56.131690140845066,0.3183098591549367,0.014164377030875582,0,4,332.1125,1
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,1.0833333333333333,0,1,0,1,1,1,1,93.51153846153846,-7.561538461538461,0.0707029161354008,0,2,1215.65,0
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,2.0833333333333335,0,1,1,0,1,0,1,60.106,-1.5060000000000002,0.038997770605264034,0,3,1502.65,0
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,5.583333333333333,0,0,1,0,0,1,24,48.65820895522388,1.8917910447761201,0.015505659335603201,0,4,135.8375,0
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,0.08333333333333333,1,1,0,0,1,0,1,35.45,0.0,1.0,0,0,35.45,0
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,0.16666666666666666,1,0,0,0,0,1,1,40.625,3.7250000000000014,0.5458461538461539,0,0,81.25,0
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,3.5833333333333335,0,1,1,0,0,1,24,27.632558139534886,-1.932558139534887,0.02162935532738596,0,3,49.50833333333333,0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,1.9166666666666667,0,1,1,1,0,1,1,77.32608695652173,-2.326086956521735,0.04217036828788305,0,2,1778.5,0
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,5.333333333333333,0,0,0,0,0,1,24,19.96484375,0.2351562499999993,0.01580903932694189,0,4,53.239583333333336,0
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,4.75,0,1,0,0,0,1,24,20.5359649122807,-0.9359649122806992,0.01674426551621033,0,4,48.77291666666667,0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,0.08333333333333333,1,1,0,1,0,1,1,70.45,0.0,1.0,0,0,70.45,0
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,6.0,0,1,1,0,1,1,24,89.24513888888889,-1.1951388888888914,0.013702893870659,1,4,267.73541666666665,0
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,0.6666666666666666,0,0,0,0,1,1,1,70.45625,0.6937500000000085,0.12623081699636302,0,1,563.65,0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,5.083333333333333,0,1,1,1,1,1,24,97.88934426229508,3.1606557377049143,0.01692275486707138,0,4,248.80208333333334,0
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,5.333333333333333,0,1,1,1,0,1,12,82.64140625,1.6585937499999943,0.015938590105973663,0,4,440.75416666666666,0
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,5.916666666666667,0,0,1,0,0,1,24,24.735211267605635,-0.7852112676056358,0.013637398929506888,0,4,73.175,0
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,5.416666666666667,0,1,1,1,1,1,24,98.71846153846154,0.33153846153845734,0.015436283447878193,0,4,267.3625,0
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,0.25,1,0,0,0,0,1,12,20.45,-0.8499999999999979,0.319478402607987,0,0,5.1125,0
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,0.08333333333333333,1,1,0,0,0,1,1,45.65,0.0,1.0,0,0,45.65,0
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,2.5,0,0,1,0,1,1,12,64.33166666666666,0.16833333333333655,0.03342055493665639,0,3,160.82916666666668,0
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,1.25,0,1,0,0,1,1,1,71.42666666666668,-1.9266666666666765,0.06486839649057308,0,2,1071.4,0
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,0.6666666666666666,0,1,0,0,1,1,1,70.54375,-1.9937500000000057,0.12146717462567555,0,1,564.35,0
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,0.5833333333333334,0,0,0,1,1,1,1,93.64285714285714,1.3571428571428612,0.14492753623188406,0,1,655.5,0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,5.833333333333333,0,1,1,1,1,1,12,113.29357142857143,-5.14357142857142,0.013637137399045464,0,4,660.8791666666667,0
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,5.166666666666667,0,0,0,0,1,1,24,84.11693548387096,1.9830645161290334,0.016509275681894444,0,4,217.30208333333334,0
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,0.5,0,0,0,0,0,1,1,18.916666666666668,0.7833333333333314,0.173568281938326,0,1,113.5,0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,1.1666666666666667,0,1,1,1,1,1,1,82.34285714285714,-1.442857142857136,0.07017696044413603,0,2,1152.8,0
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,1.8333333333333333,0,1,1,1,1,1,1,82.81590909090909,1.3340909090909179,0.046186777902796454,0,2,1821.95,0
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,1.8333333333333333,0,0,0,0,0,1,12,19.086363636363636,1.0636363636363626,0.047987616099071206,0,2,34.99166666666667,0
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,1.3333333333333333,0,0,0,0,1,1,24,64.0,0.25,0.062744140625,0,2,42.666666666666664,0
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,0.8333333333333334,0,0,1,0,0,1,24,25.16,0.5399999999999991,0.10214626391096979,0,1,10.483333333333333,0
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,1.0833333333333333,0,1,0,0,0,1,1,58.81153846153846,-2.8115384615384613,0.07324570008501734,0,2,764.55,0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,1.6666666666666667,0,0,0,1,0,1,1,79.61749999999999,2.782500000000013,0.05174741733915283,0,2,1592.35,0
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,0.16666666666666666,1,1,0,1,0,1,1,67.6,2.1000000000000085,0.5155325443786983,0,0,135.2,0
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,4.416666666666667,0,1,1,0,1,1,24,74.68396226415095,-0.7839622641509436,0.01866986673403651,0,4,164.92708333333334,0
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,0.9166666666666666,0,0,0,0,0,1,12,21.263636363636365,-0.663636363636364,0.08807182556648141,0,1,19.491666666666667,0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,5.75,0,0,0,0,0,1,24,19.76014492753623,0.13985507246376727,0.014595328028163847,0,4,56.81041666666667,0
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0.3333333333333333,1,1,1,1,0,1,1,68.25,2.6500000000000057,0.25970695970695973,0,0,273.0,0
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,6.0,0,1,1,0,1,1,24,86.86736111111111,2.1826388888888886,0.01423786264179904,0,4,260.6020833333333,0
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,4.833333333333333,0,1,0,0,1,0,1,45.710344827586205,-0.4103448275862078,0.017086602293301147,0,4,2651.2,0
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,1.3333333333333333,0,0,0,0,0,1,1,20.0875,0.3125,0.06347230864965775,0,2,321.4,0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,3.5833333333333335,0,1,1,1,0,1,12,82.30813953488372,1.941860465116278,0.023804478349932896,0,3,294.9375,0
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,0.16666666666666666,1,1,0,1,1,1,1,121.4,-17.0,0.4299835255354201,0,0,242.8,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,1.1666666666666667,0,0,0,0,1,1,24,84.41071428571429,-2.460714285714289,0.06934630844087158,0,2,49.239583333333336,0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,4.416666666666667,0,1,1,1,1,1,12,94.3433962264151,0.5066037735848994,0.018969241230350785,0,4,416.68333333333334,0
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,2.6666666666666665,0,0,1,0,0,1,12,20.4546875,0.09531250000000213,0.03139561530822703,0,3,54.54583333333333,0
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,2.8333333333333335,0,0,0,0,0,1,1,22.947058823529414,1.7529411764705856,0.03165854908997692,0,3,780.2,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,1.25,0,1,0,1,0,1,1,76.38000000000001,-1.9300000000000068,0.06498210700881557,0,2,1145.7,1
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,0.5833333333333334,0,0,1,1,0,1,1,71.94285714285715,4.507142857142853,0.15180698967434472,0,1,503.6,1
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,1.25,0,1,1,1,1,1,1,103.95,1.3999999999999915,0.06756453423120089,0,2,1559.25,0
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,5.083333333333333,0,1,1,0,0,1,12,20.524590163934427,0.0254098360655739,0.01641373801916933,0,4,104.33333333333333,0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,0.08333333333333333,1,0,1,0,0,0,1,29.95,0.0,1.0,0,0,29.95,0
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,0.08333333333333333,1,0,0,0,0,1,1,45.3,0.0,1.0,0,0,45.3,0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,0.6666666666666666,0,0,1,1,1,1,1,82.83125,1.6687500000000028,0.12751829774390705,0,1,662.65,0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,2.75,0,0,1,0,1,1,12,74.34242424242424,0.40757575757575637,0.03046916398320629,0,3,204.4416666666667,0
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,1.0833333333333333,0,1,0,1,0,1,1,85.51153846153846,-6.261538461538464,0.07129042414429002,0,2,1111.65,0
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,0.08333333333333333,1,1,0,0,0,0,1,24.8,0.0,1.0,0,0,24.8,0
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,1.6666666666666667,0,1,0,0,0,1,1,51.1925,0.6074999999999946,0.05059334863505396,0,2,1023.85,0
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,0.25,1,0,0,0,0,0,1,27.383333333333336,3.016666666666662,0.3700547778454047,0,0,82.15,0
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,1.0833333333333333,0,0,0,0,0,1,12,18.83076923076923,0.8192307692307672,0.08026960784313725,0,2,20.400000000000002,0
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,3.3333333333333335,0,0,1,0,0,1,1,59.4775,-2.8774999999999977,0.023790509016014462,0,3,2379.1,0
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,3.5833333333333335,0,1,1,0,1,1,12,73.79883720930232,-1.8988372093023145,0.022657444026029278,0,3,264.4458333333333,0
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1,0.5,0,1,0,1,1,1,1,88.5,2.5,0.1713747645951036,0,1,531.0,0
